NIS_0_1_FMV.p3d	fmv0-1_700	Čisto.
woi/woi_node_117.p3d	woi117_001	McMullen tomu vůbec nerozumí - nemá tušení, co ta... forma života dokáže.
woi/woi_node_117.p3d	woi117_002	Jak to myslíš?
woi/woi_node_117.p3d	woi117_003	Parazit, co stvořil, může být horší než sám Mercer! Nemůžeš si prostě... hrát na Boha a doufat, že to dobře dopadne!
woi/woi_node_119.p3d	woi119_001	A co když se ten... parazit z Mercera dostane ven? Co pak?
woi/woi_node_119.p3d	woi119_002	To není naše starost.
woi/woi_node_119.p3d	woi119_003	Máme tyhle věci zastavovat, ne vyrábět nové!
woi/woi_node_120.p3d	woi120_001	Co ještě sakra z toho místa vytáhli? Teda, ona je zlá dost, ale co dalšího tam je?
woi/woi_node_120.p3d	woi120_002	Hm... o tom nikdo nemluví. Jestli nechceš skončit ve vápenné jámě, byl bych radši zticha. Hned teď.
woi/woi_node_122.p3d	woi122_001	ALTRUISTIC získal z Hope několik zajímavých anomálií. Ukázali jsme ti jen některé.
woi/woi_node_122.p3d	woi122_002	Chci přístup k PARIAHOVI.
woi/woi_node_122.p3d	woi122_003	Budu předstírat, že nevíš, co to je, doktore. Nemáš prověrku. Pamatuj si: TY pracuješ pro NÁS. Doprovoďte ředitele ven...
woi/woi_node_122.p3d	woi122_004	Pane! Jestli půjdete za mnou, doktore McMullene.
woi/woi_node_124.p3d	woi124_001	Zatímco MOTHER je podle nás prostý přenašeč - něco, co jsme viděli už mnohokrát - PARIAH je jedinečný.
woi/woi_node_124.p3d	woi124_002	Proč přesně?
woi/woi_node_124.p3d	woi124_003	Je tu několik zajímavých anomálií: za prvé, subjekt je muž. Za druhé nevykazuje žádné známky, že by nesl nějaký virus. Nicméně...
woi/woi_node_124.p3d	woi124_004	Ano?
woi/woi_node_124.p3d	woi124_005	Nicméně vůbec si nejsme jistí, co to je.
woi/woi_node_125.p3d	woi125_001	Subjekt PARIAH přemístěn do čistého prostoru na letecké základně Vandenberg dne 1. 8. 69 jako hlavní pokusný subjekt projektu CRUSADE.
woi/woi_node_125.p3d	woi125_002	Subjekt vykazuje neobvyklou biologickou aktivitu. Za třicet čtyři let zajetí má na svědomí pět úmrtí.
woi/woi_node_125.p3d	woi125_003	Na rozdíl od MOTHER PARIAH nevykazuje žádné fyzické příznaky nákazy BLACKLIGHT.
woi/woi_node_126.p3d	woi126_001	Nechápu, jaký to má význam!
woi/woi_node_126.p3d	woi126_002	PARIAH může být to jediné, co dokáže zastavit Mercera a Greeneovou. Možná mi neřeknou, co je zač, ale umím hádat.
woi/woi_node_126.p3d	woi126_003	Jestli byla Greeneová nedokonalým uvolněním nekódujících oblastí genomu a Mercer byl něco víc, co když je PARIAH dokonalým naplněním všech nekódujících oblastí genomu?
woi/woi_node_126.p3d	woi126_004	Možná je konečným účelem veškerého života na Zemi.
woi/woi_node_127.p3d	woi127_001	Takže tě zajímá, čím je PARIAH pro Elizabeth Greeneovou?
woi/woi_node_127.p3d	woi127_002	Zajímavější otázka zní: co má PARIAH společného s Alexem Mercerem?
woi/woi_node_127.p3d	woi127_003	Mám své teorie. Mercer může být umělou aktivací nekódujících oblastí - něco, čeho bylo dosaženo genetickou manipulací. 
woi/woi_node_127.p3d	woi127_003b	PARIAH je přirozeným uvolněním věcí ukrytých v genomu.
woi/woi_node_127.p3d	woi127_004	Mám pocit, že kdyby se ti dva někdy setkali tváří v tvář, bylo by to nesmírně zlé.
woi/woi_node_128.p3d	woi128_001	Nemám prověrku o tom s tebou mluvit.
woi/woi_node_128.p3d	woi128_002	Co když bylo celým účelem propuknutí nákazy v Hope vyšlechtit něco nového?
woi/woi_node_128.p3d	woi128_003	Bylo čtrnáct neúspěšných pokusů - Děti z Hope - ale přežil jen konečný výsledek, PARIAH.
woi/woi_node_128.p3d	woi128_004	Co když je tohle začátek takové změny v obřím měřítku?
woi/woi_node_129.p3d	woi129_001	Od dnešního dne spadáme pod velení First Biological Warfare Command z Fort Detricku
woi/woi_node_129.p3d	woi129_002	Oni tady velí. Nechci od nikoho slyšet ani slovo. Když řeknou skoč, tak skočíš.
woi/woi_node_129.p3d	woi129_003	Nepleťte si je s diletanty. Zažili si už pořádné sračky.
woi/woi_node_150.p3d	woi150_001	Sebrali celej barák a natahali je do nějakýho ohrazenýho tábora, co si postavili.
woi/woi_node_150.p3d	woi150_002	Dělaj to po celym městě.
woi/woi_node_150.p3d	woi150_003	Do prdele. Začínám přemejšlet, kdy dojde na nás.
woi/woi_node_153.p3d	woi153_001	Vsadím se s tebou o dva kartony, že maj na starej dobrej N-Y-C namířenou hromadu raket.
woi/woi_node_153.p3d	woi153_002	Sakra.
woi/woi_node_153.p3d	woi153_003	Netrap se tím. Stejně si toho ani nevšimneme, až se to stane.
woi/woi_node_155.p3d	woi155_001	Ne, slyšel jsem, že tihle operátoři jsou z Marylandu. Nějaká zasraná divize. Černější než černá, tihle hajzlové.
woi/woi_node_155.p3d	woi155_002	Nemaj hodnosti, žádnej protokol. Jsou to zasraný barbaři.
woi/woi_node_155.p3d	woi155_003	A oni tady velej.
woi/woi_node_168.p3d	woi168_001	Vypálili to do základů. I s lidma uvnitř.
woi/woi_node_168.p3d	woi168_002	Do prdele.
woi/woi_node_168.p3d	woi168_003	Vyběhla ženská, celá v plamenech, a oni do ní prostě spustili palbu. A ještě se u toho smáli. Říkám ti, tihle chlapi jsou zasraný nácci, vole.
woi/woi_node_169.p3d	woi169_001	Chceš mi říct, že Washington nemůže nic dělat? Vyhlašujou stanné právo! Copak nepotřebujou...?
woi/woi_node_169.p3d	woi169_002	Poslouchej mě, Harvey, oni nic nepotřebujou. Velí tomu oni. Dělaj to už léta. Pro ně je tohle úplně normální stav.
woi/woi_node_169.p3d	woi169_003	Tento telefonní hovor byl přerušen z důvodu národní bezpečnosti podle zákona o mimořádných pravomocech.
woi/woi_node_172.p3d	woi172_001	Mluvte.
woi/woi_node_172.p3d	woi172_002	Seržant Paulin a já jsme pozorovali, jak Marine Apache Charlie One opustil kordon.
woi/woi_node_172.p3d	woi172_003	A?
woi/woi_node_172.p3d	woi172_004	Jsme si dost jistí, že byl unesen. Když po něm vystřelili, viděli jsme to.
woi/woi_node_172.p3d	woi172_005	Co?
woi/woi_node_172.p3d	woi172_006	Pane. Pilota. On... vyskočil z letounu.
woi/woi_node_172.p3d	woi172_007	A?
woi/woi_node_172.p3d	woi172_008	Dopadl na zem a hned běžel, pane.
woi/woi_node_173.p3d	woi173_001	Tohle není jenom jeden chlap, vole. Říkám ti to.
woi/woi_node_173.p3d	woi173_002	A co si sakra myslíš TY, že se děje?
woi/woi_node_173.p3d	woi173_003	Musí jich bejt celá parta, všichni v tý mikině s kapucí, pobíhaj po městě a dělaj bordel.
woi/woi_node_177.p3d	woi177_001	PROČ DO PRDELE STŘÍLEJ PO NÁS! MAJ BEJT NA NAŠÍ STRANĚ!
woi/woi_node_177.p3d	woi177_002	SAKRA. SAKRA!
woi/woi_node_177.p3d	woi177_003	TAK TO STAČÍ, VOLE. JÁ MIZÍM. ODPRÁSKNU VŠECHNO, CO NENÍ MARIŇÁK.
woi/woi_node_185.p3d	woi185_001	VŠICHNI! TICHO. MÁM OZNÁMENÍ!
woi/woi_node_185.p3d	woi185_002	Za prvé. Tihle lidi nakažení virem - jsou už mrtví. Držte si odstup, a jestli se na vás vrhnou, střílejte, abyste zabili.
woi/woi_node_185.p3d	woi185_003	KAPITÁNE! KDY SEM DORAZÍ POSILY!
woi/woi_node_185.p3d	woi185_004	Za druhé. Posily? To jsme my...
woi/woi_node_187.p3d	woi187_001	Hej! Hej, ty modrej! Dostaň svoje lidi pryč odsud.
woi/woi_node_187.p3d	woi187_002	Díkybohu, že jste tady...
woi/woi_node_187.p3d	woi187_003	Dostaň svoje lidi pryč, hned!
woi/woi_node_187.p3d	woi187_004	Chlapi! Končíme. Necháme to na profesionálech!
woi/woi_node_189.p3d	woi189_001	Nemůžete mě tady držet! Znám svoje práva!
woi/woi_node_189.p3d	woi189_002	Možná, ale o stanném právu evidentně moc nevíte.
woi/woi_node_189.p3d	woi189_003	Máte právo dostat díru do těla. Já mám právo vypálit vám dům a zastřelit vám psa. Rozumíte svým právům, jak jsem vám je přečetl?
woi/woi_node_189.p3d	woi189_004	ANO! ANO! PROSÍM!
woi/woi_node_189.p3d	woi189_005	Tak drž hubu.
woi/woi_node_190.p3d	woi190_001	Já tu zatracenou věc už jednou zastavil. Zastavil ji úplně.
woi/woi_node_190.p3d	woi190_002	Hope v Idahu bylo jen... obětní beránek. Nutná krutost.
woi/woi_node_190.p3d	woi190_003	Střílejte všechno, co se hne. Nikdo dovnitř, nic ven.
woi/woi_node_190.p3d	woi190_004	Pane, Walkerovi se zabarikádovali v nemocnici.
woi/woi_node_190.p3d	woi190_005	Máme rozkaz zlikvidovat celou populaci!
woi/woi_node_190.p3d	woi190_006	Matka a dítě jsou nyní vojenský majetek.
woi/woi_node_190.p3d	woi190_007	...a já jsem právě dostal generálskou hodnost.
woi/woi_node_201.p3d	woi201_001	V tomhle tanku jsem prošel třemi válkami. Umí projet ulicemi města i otevřenou pouští - nic ji nezastaví.
woi/woi_node_201.p3d	woi201_002	A když mi něco stojí v cestě... no, sakra, *smích* prostě to přejedu.
woi/woi_node_207.p3d	woi207_001	Vítejte ve výcvikovém středisku obrněné techniky mariňáků. Tento obrněný transportér má devatenáct hlavních systémů a přes 25 000 pohyblivých částí.
woi/woi_node_207.p3d	woi207_002	Během příštích osmi měsíců se naučíte VŠECHNY.
woi/woi_node_207.p3d	woi207_003	Až tady skončíte, dokážete tohle vozidlo zaparkovat přímo na nepřátelské pozici a rozmlátit je na kaši. Mým úkolem je dostat vás do formy. 
woi/woi_node_207.p3d	woi207_003b	Vaším úkolem je držet hubu a učit se.
woi/woi_node_208.p3d	woi208_001	Tento briefing má stupeň utajení A-1. Platí Federální zákon o mimořádném stíhání.
woi/woi_node_208.p3d	woi208_002	Situace je podle našich poznatků taková: Virus se soustřeďuje kolem staveb ve městě, které jsme označili jako HNÍZDA.
woi/woi_node_208.p3d	woi208_003	Nakažení tam shromažďují biologický materiál z neznámých důvodů, možná ke tvorbě nových kmenů nákazy.
woi/woi_node_208.p3d	woi208_004	Co ale víme jistě: pevnost budovy je zesílená, ale ne imunní vůči útoku. Vytrvalý útok dostatečné síly by hnízdo měl zničit.
woi/woi_node_209.p3d	woi209_001	Víme, že Zeus byl v této oblasti spatřen několikrát, a nasazujeme novou techniku, abychom ho zahnali do kouta.
woi/woi_node_209.p3d	woi209_002	Tento bezpilotní letoun dokáže ve volném vzduchu detekovat virus v koncentraci menší než deset dílů na milion. S ním bychom měli být schopni Dia obklíčit a zničit.
woi/woi_node_211.p3d	woi211_001	Zdá se, že ohniska nákazy se soustřeďují kolem těchto oblastí. Střed, jak jsme viděli, tvoří tyhle budovy.
woi/woi_node_211.p3d	woi211_003	Zajistěte všechny označené oblasti pro případné vysazení ředitele McMullena k přímému zkoumání. Nepřistane, dokud všechny čichače nebudou hlásit normální hodnoty, a ujistěte se, že žádný nebyl zničen.
woi/woi_node_211.p3d	woi211_004	Pravidla nasazení?
woi/woi_node_211.p3d	woi211_005	Cokoliv, co je potřeba k vyčištění terénu. Až bude čisto, hlaste se.
woi/woi_node_212.p3d	woi212_001	Pane, ředitel McMullen předal těla civilistovi.
woi/woi_node_212.p3d	woi212_002	Ragland.
woi/woi_node_212.p3d	woi212_003	Ano, pane.
woi/woi_node_212.p3d	woi212_004	Udělal jsi správnou věc, synu. Tvé nové rozkazy zní: získej VŠECHNY vzorky, těla a důkazy od doktora Raglanda. Přines je na základnu AE-1.
woi/woi_node_212.p3d	woi212_005	Ragland?
woi/woi_node_212.p3d	woi212_006	Pokud nebude zasahovat, nechte ho být. Už je zapletený. Mluvit nebude.
woi/woi_node_212.p3d	woi212_007	A co McMullen, pane.
woi/woi_node_212.p3d	woi212_008	Je na čase, aby se doktor naučil, kdo velí téhle malé výpravě.
woi/woi_node_215.p3d	woi215_001	Všechny jednotky, přecházíme na plán B. Vraťte se na všechny kontrolní body a sejděte se u mostu v hodinu H.
woi/woi_node_215.p3d	woi215_002	Jedeme do Brooklynu... v obrněncích - do prdele.
woi/woi_node_216.p3d	woi216_001	Tohle všechno, všechno tady. Připravovali jsme se na špatnou válku! Tohle nemůžeme porazit. Musíme se stáhnout a řešit to z dálky!
woi/woi_node_216.p3d	woi216_002	Taggarte, dal jsem ti velení, protože ti věřím, že uděláš, co je potřeba: vyříznout srdce té nákazy.
woi/woi_node_216.p3d	woi216_003	Pane! Pozice je neudržitelná. Tyhle... věci... jsou... nad naše síly...
woi/woi_node_216.p3d	woi216_004	Nechci od tebe slyšet další výmluvu! Vrátíš svůj zadek do terénu a dokončíš to! Nebo se nevracej.
woi/woi_node_217.p3d	woi217_001	Pane, máme prioritní situaci v New Yorku.
woi/woi_node_217.p3d	woi217_002	Ten běžec z Idaha?
woi/woi_node_217.p3d	woi217_003	Něco... jiného.
woi/woi_node_217.p3d	woi217_004	Pane?
woi/woi_node_217.p3d	woi217_005	Sežeňte mi na drát starýho! Chci dva prapory připravené k přesunu z Detricku, v plné výzbroji!
woi/woi_node_217.p3d	woi217_006	Začíná to zase.
woi/woi_node_219.p3d	woi219_001	Ano, vojíne, hlídáte díru ve střeše. Byli jste informováni, s čím máme co do činění - nejsme v bezpečí, dokud nejsou tyhle světlíky zapečetěné.
woi/woi_node_219.p3d	woi219_001b	Takže pokud nechceš chodit na hlídky, dokud si na tebe máma nepřestane pamatovat, postav svůj ubohej zadek přesně sem a stůj, dokud ti neřeknou jinak. A TEĎ HNI KOSTROU!
woi/woi_node_219.p3d	woi219_002	Rozkaz!
woi/woi_node_220.p3d	woi220_001	Kapitáne Lime!
woi/woi_node_220.p3d	woi220_002	Pohov, vojáku. Ozvi se jim a řekni, že jsme zajistili těla na Penn Station.
woi/woi_node_220.p3d	woi220_003	Beru těžkou techniku a jedu zničit hnízdo. Postavte v této oblasti kontrolní body a pak se s námi sejděte u GENTEKU.
woi/woi_node_220.p3d	woi220_004	Ano, pane!
woi/woi_node_221.p3d	woi221_001	Pilotovat Grey Goose je tvrdá práce. Ale dostat vrtulník o váze 25 000 liber bezpečně na zem na Sedmé avenue, to je úplně jiná liga.
woi/woi_node_221.p3d	woi221_002	Naštěstí jsem prostě sakra dobrej.
